date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-10-13, Senior Manufacturing Engineer,"Tijuana, Baja California, Baja California",Former Employee,good ambient,"learn fast, and you have the opportunity to interact with the customers
","too many projects at same time
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-13, Senior Buyer,,Current Employee,Good to work,"Learning opportunities are good for freshers
","Low salary less benefit to employers
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Disagree,Disagree
2020-10-12, Vice President,"San Jose, CA","Former Employee, more than 1 year",Great company,"Transforming EMS industry with shift to new categories and services
","Very siloed; difficult to work across business units
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-10-11, Tear Down Technician,Chennai,"Former Employee, less than 1 year",Flextronics,"gained some knowledge about Industry
","superior wont respect other technicians
Advice to Management
please treat employee as human beign
Be the first to find this review helpful
Helpful
Share
Repor","please treat employee as human beign
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,N/A
2020-10-11, Quality Engineer,Bukit Mertajam,"Current Employee, more than 1 year",Great Company,"Great Experienced for Fresh Graduate
","Not suitable for family person
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-10-09, CAD/CAM Engineer,Mukacheve,"Current Employee, more than 3 years",Company with great opportunities,"International company with great apportunity
","Sometimes 5s system is more importend than your work..
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-10-08, Human Resources Business Partner HRBP,"Guadalajara, Jalisco, Jalisco",Current Employee,Overall,"Global Company, Learning, Development, Partnership
","There is no one disadvantage
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-10-07, Senior Manager,"San Jose, CA",Former Employee,Challenging industry,"Diverse industries and global footprint
","Low margins, constant restructuring, uncompetitive bay area comp
1 person found this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-10-07, Engineering Manager,,"Current Employee, more than 8 years",Working for Flex,"Excellent company with great carrier opportunities
","Working long hours sometimes, however otherwise believe is hard to grow-up in a such dynamic, vast and international environment
Advice to Management
We may consider a bonification program, for all the functional levels - based on great internal ideas and initiatives.
Be the first to find this review helpful
Helpful
Share
Repor","We may consider a bonification program, for all the functional levels - based on great internal ideas and initiatives.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-10-07, Analyst,Chennai,"Former Employee, more than 1 year",Accounts Payables,"Work environment is really good
","People mgt is not upto the mark
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-07, Machine Operator,,Current Employee,Been here for a month so far not bad,"Good pay and good people
","Sometimes nothing to do At all
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-10-06, Vice President of Business Development,"Glasgow, Scotland, Scotland",Current Employee,Diversity and Inclusion genuinely promoted at Flex,"Great company to work for
","Limited opportunities in Scotland at this time
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-10-05, Senior Product Manager,Berlin,"Current Employee, more than 3 years",Great Company,"Flexible, friendly, ambitious, good culture, good management
","Work-life balance could be improved
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-05, Senior Procurement Analyst,Hinjewadi,"Current Employee, more than 1 year","Handling purchasing activities, P2P process. Inventory management, supplier sourcing.","Better company to start career
","Salary is low at this grade as compared to market
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Neutral
2020-10-05, Financial Analyst,Perai,Current Employee,Challenging and Fast Development,"Fast-paced work environment that fits well with individuals whom have/want to develop strong time management, task prioritization and learn new things at an accelerated speed
","Being in the contract manufacturing industry where price is key determining factor in whether a business is awarded to the company; salaries are not as lucrative compared to certain other types of companies such as consumer-facing brands.
Advice to Management
Focus less on busy fool activities and simplify the multitude of corporate reporting tasks currently requested, and empower the site to have the time & responsibility to really understand their value proposition and actions to be carried out to maintain a sustainable competitive advantage.
Be the first to find this review helpful
Helpful
Share
Repor","Focus less on busy fool activities and simplify the multitude of corporate reporting tasks currently requested, and empower the site to have the time & responsibility to really understand their value proposition and actions to be carried out to maintain a sustainable competitive advantage.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Agree
2020-10-03, Customer Service Representative,"Los Angeles, CA",Current Employee,Yessss,"Time, people , location, job , work
","Hours, practice, fast, paste, working
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-10-03, Process Engineer,,Former Employee,Company review,"Good people work there and will continue to work here
","Inefficient place to work. Every simple thing take a significant amount of effort
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-10-03, Junior Engineer,Chennai,Current Employee,very good company,"Very good company, stress less life, overall best place to work
","salary hike is low and dont getting promotions
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-10-02, Senior Analyst,,"Former Employee, more than 1 year",Buyer,"Very good atmosphere and there was lots to learn in work. It will be very interesting!
","Not many. It depends on how you work and how you react to people.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-10-01, Debug Engineer,Chennai,Current Employee,PCBA and smt component handling,"Analyze, testing, trouble shooting, product learning,
","Critical analysing ready to clear
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-01, Senior Analyst,Pune,"Former Employee, more than 3 years",Flex review,"A very good and friendly environement.
","there is no cona for flex
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-30, Senior Analyst Procurement,Pune,"Former Employee, less than 1 year",Salary,"Nice pay and accessible to all transport
","Hectic schedule, many weekends work from home support
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-09-29, Engineer,,Former Employee,Innovation,"innovation, multi tasking, chance to work with multiple different function groups
","sometimes lacks direction, long hours, customer is always right which can be detrimental
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-09-29, IT Trainee,,"Current Employee, less than 1 year",Better for starting our career,"Best platform for learning and develop our skills
","I don't know what it is
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2020-09-29,Anonymous,,Current Employee,best company to work,"Work life balance ,one of the best part is you get to learn more
","no cons as freshers flex is the best copany to work
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-09-28, Engineering Co,"Ottawa, ON","Former Employee, more than 3 years",Great Team and Management,"Friendly team and always willing to help each other out
","A lot of deadlines, just like anywhere else though
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-09-28, Procurement Analyst,,"Current Employee, more than 1 year",Best working culture,"Best working culture and management
","If you are hardworking ,you will survive here in your initial days.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-09-27, Staff Test Engineer,Batu Kawan,"Former Employee, more than 5 years",Managers need adequate knowledge of how to manage for quality,"Flexible time, Manager does nothing so you can do the same. As long as your task completed.
","Most people on top management not qualified to be sitting on that post
Advice to Management
Managers need adequate knowledge of how to manage for quality, they know nothing about the important of quality
1 person found this review helpful
Helpful
Share
Repor","Managers need adequate knowledge of how to manage for quality, they know nothing about the important of quality
1 person found this review helpful
Helpful
Share
Repor",2.0,N/A,Disagree,Neutral
2020-09-27, Procurement Specialist,Chennai,"Former Employee, more than 5 years",World class working culture,"Opportunity creator, Diversity in culture
","Nothing specific to describe cons, compensation should be increased
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-09-27, Manager,,Current Employee,Flex,"Flexible, great opportunity to gain experience, high level professionals, good technical equipment
","Weak motivation, bureaucracy, internal communication needs to be improved, inconsistent leadership
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-24, Junior Engineer,Chennai,"Former Employee, more than 1 year",flex india pvt ltd,"shift timing is ok
transport facility is avail for all place
","food is average
job is not guaranteed for even company staff.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-09-24, Software Engineer Trainee,Pune,"Current Employee, more than 1 year",Good,"Good company to work with
","There is nothing to worry about
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2020-09-23, Senior Materials Manager,"Guadalajara, Jalisco, Jalisco","Current Employee, more than 5 years",Senior Materials Manager,"scope, exposure, empowerment, benefits, leadership
","politica, na, na na na
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-09-23, Process Engineering Manager,"Memphis, TN","Former Employee, more than 8 years","Highly abusive, brutally exploitative, toxic culture, terrible leadership, and poor benefits. Some opportunity to learn.","Money is literally the only pro - they pay just enough to make leaving a difficult decision, aka ""golden handcuffs"", but after about a year or two at most, you will likely realize that this is not a healthy or sustainable work environment for salaried employees, and hourly employees are overworked and under-payed based on the unreasonable expectations and performance targets they are expected to hit in order to support the under-performers who are just there to chit-chat and get a paycheck for doing next to nothing. Despite that, hourly employment is not completely out of the question as the work is not too complicated, just grueling and stressful due to poor leadership at the upper management level. Mid-level management burnout is measured in months if not weeks, but if you remain highly engaged and manage to survive, you will gain a ton of skills and experience very quickly which you can use to enhance your resume and springboard to your next job. Another pro is that when you are ultimately forced to leave Flex because of how toxic it is, you will feel much better and your next job will feel like a picnic even if the working conditions are mediocre at best.
","Management all the way up to the executive level under-bids contracts and then offers little to no support to their business teams, often sabotaging efforts to improve by under-staffing, maintaining high turnover rates, and changing gears constantly during key projects causing repeated failures to deliver on time or to the quality or degree expected by the customer. Management constantly burns out high performers by rewarding low performers (favoritism and ""keeping the noise level down"") because they receive a lot of ethics and EEOC complaints. As a result, turnover at all levels really is ridiculous. Those low performers who are allowed to stay because of the site's fear that they will file complaints continue to sabotage their peers and supervisors with their inadequate performance, unapproved moonlighting, policy abuses, etc. 

Anyone who is highly capable generally leaves as soon as they can because they recognize a doomed enterprise when they see one. The customers, especially big industry giants, are extremely abusive and toxic. Management and HR not only allow this mistreatment of their employees, but they encourage and exacerbate it by conforming their culture to the attitude of the customer and standing by the old adage ""the customer is always right"" even if the customer belittles, insults, curses at, and generally abuses employees directly. Management even allows customers to call employees directly, assign work directly to employees, and allows customers to determine who is allowed to work on their accounts, allowing them to essentially fire or reassign employees as the customer sees fit about 90% of the time. The business model in their services sector, which is what Memphis does, is completely unsustainable, because Flex leadership intentionally ignores engineering studies and under-bids to win contracts. As a result, they are unable to fulfill the SLA. This consistently unsustainable approach results in a drastic lack of resources which results in the high-pressure, high stress situation of everyone being required to perform multiple jobs and work unsustainable hours. This has also resulted in every single service site in the United States EXCEPT Memphis being closed within the last couple of years, and Memphis is struggling to keep their head above water due to lack of business. 

Everyone is pushed not only out of their comfort zone, but often past the breaking point at almost all levels. Even prior to COVID-19, many employees would go on medical leave due to health conditions related to an unhealthy and impossibly demanding workload which leaves no room for self care or any quality of life outside of work. During the pandemic, the company at first promised full transparency, but as the number of cases in the greater Memphis area and the site continued to rise, HR and management became much less communicative about the number of confirmed cases at the site. They have taken some steps to address the pandemic, but they refuse to follow health department guidelines. People work and eat way too close to each other, people walk around with their masks under their noses, gloves are optional and thousands of pieces of shared equipment pass from naked hand to naked hand on a daily basis. Outside of COVID-19, chronic illness and substance abuse is rampant at all levels. I know multiple former and current employees from upper management all the way down to hourly production workers who have been hospitalized after suffering a psychological break directly caused by work-related stress or severe and prolonged substance abuse (self medication). Many workers feel like they have to be drunk or high either on or off the job to continue to work there long term. A disturbing number of people come to work smelling like weed and alcohol from hourly employees all the way up to management. 

Unless you are a ruthless, cunning, deluded, and narcissistic sociopath, there is no career for you at Flex Memphis. Hard work and high performance are not rewarded anywhere near as much as gaming the system and/or playing politics. This job ruined my health, and almost ruined my marriage. I tried to stick it out for way too long because so many of my coworkers and employees begged for me to stay and I needed the money at the time, but leaving was one of the best decisions I have ever made in my entire life. I still get messages from former employees and coworkers saying they wish I had stayed, but there is no way I would ever go back to that hellish place. Stay away unless you literally cannot find any other job, in which case, you should be prepared to get in, get some experience, and get out ASAP.
Advice to Management
I won't even address management directly because they either cannot or will not change for the better. They simply do not care about their employees outside of how brutally they can exploit them. Buying people pizza once a month does not excuse working people more than 60 hours a week for months or even years on end, destroying their family lives, harming their relationships inside and outside of work, refusing to offer hazard pay or adequately protect employees per local health department guidelines during a global pandemic, etc. Also, they will probably all be replaced pretty soon if the site does not close, since the turnover is so high and the site is the last in a failing sector of Flex's overall business strategy, so it doesn't matter what advise anyone gives. This place will chew you up and spit you out like used bubble gum and is ultimately doomed to fail. If the site is still operating in 3-5 years I will be surprised. They lose accounts and money like a sieve due to shear incompetence, and then pat themselves on the back as they pass the buck down to the lower level managers and supervisors which they fail to support as they ruthlessly exploit them and everyone else.
3 people found this review helpful
Helpful
Share
Repor","I won't even address management directly because they either cannot or will not change for the better. They simply do not care about their employees outside of how brutally they can exploit them. Buying people pizza once a month does not excuse working people more than 60 hours a week for months or even years on end, destroying their family lives, harming their relationships inside and outside of work, refusing to offer hazard pay or adequately protect employees per local health department guidelines during a global pandemic, etc. Also, they will probably all be replaced pretty soon if the site does not close, since the turnover is so high and the site is the last in a failing sector of Flex's overall business strategy, so it doesn't matter what advise anyone gives. This place will chew you up and spit you out like used bubble gum and is ultimately doomed to fail. If the site is still operating in 3-5 years I will be surprised. They lose accounts and money like a sieve due to shear incompetence, and then pat themselves on the back as they pass the buck down to the lower level managers and supervisors which they fail to support as they ruthlessly exploit them and everyone else.
3 people found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2020-09-21, Associate Financial Analyst,Chennai,Current Employee,Flexx,"Nothing.. no.. not sure.. Nil
","All.. people.. respect.. opportunity.. learning
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-09-21, Software Engineer New Grad,Cluj-Napoca,"Current Employee, more than 1 year",New,"This is a major issue with his
","I don't like working for people
Advice to Management
This is a major issue
Be the first to find this review helpful
Helpful
Share
Repor","This is a major issue
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-09-17, Senior Analyst,Chennai,Current Employee,It is an employee friendly company and convenient working environment,"Lots of opportunities to explore
Supportive managers
Fast growing company in-terms of global competition
","Limited salary package
Appraisal term is long
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-17, Senior Analyst,,Former Employee,Good experience,"Culture, 
good atmosphere.
.Nice place to work..
womens safety., 
cab is given
","Work pressure
Managers should support the teammates
Advice to Management
Nothing
Be the first to find this review helpful
Helpful
Share
Repor","Nothing
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-09-17, Process Engineer,Singapore,Current Employee,"Decent Company, Terrible Customers","-Decent benefits (such as transport, insurance)
","-Primarily chinese-speaking colleagues, can feel left out if you belong to a non-chinese speaking minority
-Terrible customers - difficult to please, working relationship skewed to their benefit and your detriment
Advice to Management
Need to encourage more discussions with your employees on clear career progression pathways, I see too many colleagues stuck at the same role for years, and no clear progression for me after almost a year in the current role.
1 person found this review helpful
Helpful
Share
Repor","Need to encourage more discussions with your employees on clear career progression pathways, I see too many colleagues stuck at the same role for years, and no clear progression for me after almost a year in the current role.
1 person found this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2020-09-16, Subject Matter Expert,Chennai,"Former Employee, more than 3 years",Procurement buyers,"Nothing much to say on pros
","Cab not provided for long distance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-16, Junior Engineer,,Former Employee,Job profile os not that great...average copy paste kind of job..kind of data entry,"Good friends, great young minds, trips, gifts
","Not much of technical work
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-09-15, Vice President,"Austin, TX",Former Employee,Getting better,"Flexibility, quarterly bonus, nice people
","Leadership changes, lack of strategy
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-09-15, Specialist,Chennai,"Former Employee, more than 3 years",Good,"Good company to learn and update your skill
","Long working hours . Difficult work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2020-09-14,Anonymous,"San Jose, CA","Former Employee, more than 10 years",Lot's of interesting things to work on,"Excellent company if you are self-starter and like to figure things out on our own. Working on customer programs is truly fun.
","The company has put a lot of bureaucracy in place over the years. It is hard to move good ideas forward especially if some investment is required. Everyone claims ROI; however, when you ask for help figuring the ROI no one is available to help.
Advice to Management
Start working on removing bereaucratic layers.
Be the first to find this review helpful
Helpful
Share
Repor","Start working on removing bereaucratic layers.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Disagree
2020-09-14,Anonymous,,"Current Employee, more than 3 years",one of the best companies i have ever worked with,"Everything about Flex is good
","Nothing bad in this organisation
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-09-13, Quality Engineer,Milan,Former Employee,Nice colleague and projects. Won't recommend for long periods of time,"Colleagues are mostly friendly and helpful
Projects are interesting and one has thw opportunity to learn a lot
","HR runs the place. 
There were 7(!!!) HR for about 200 employees and none of them bother to get to know the people. 
They have no interest in keeping people who actually could help company growth. 
Literal nepotism (people with no qualification are allowed to mpt perform their job just because thy are friend with HR)
Advice to Management
Wake up before it's too late or don't and crush and burn.
Be the first to find this review helpful
Helpful
Share
Repor","Wake up before it's too late or don't and crush and burn.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Neutral,Disagree
2020-09-11, Test Systems Engineer,"Toronto, ON","Current Employee, more than 1 year",Unreasonable work load,"Compitive salary and benefit. Nothing else
","Very stressful enviroment. No work-balance at all. No opportunities to grow.
Advice to Management
Don't expect employee to work more than 8 hours.
1 person found this review helpful
Helpful
Share
Repor","Don't expect employee to work more than 8 hours.
1 person found this review helpful
Helpful
Share
Repor",2.0,Disagree,Disagree,Neutral
2020-09-11, Human Resources Business Partner,Chennai,Current Employee,Employer,"Big gaint in Contract Manufacturing
Career Growth
","Benefits are minimum 
hierarchical
old school
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-09-10, Manager,"Milpitas, CA","Former Employee, more than 5 years",Good to join,"Opportunity to learn new things, good teams
","Salary a bit low, and there is no no cafeteria
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-09-10, Project Specialist,"Santa Clara, CA","Former Employee, more than 1 year",Flex is great if you are into the Corporate environment,"Working culture
traveling
work with all levels of the business
learn how things are actually built
global reach and opportunities
","You are just a number unless you work at HQ.
Low margin business so low bonuses.
Perks are not that great.
No Stock buy back
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Disagree
2020-09-10, Software Engineer,"Ottawa, ON","Current Employee, more than 1 year",good working environment,"Excellent work culture, nice exposure.
","The development cycle is too long
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-09, Software Engineer,Chennai,"Current Employee, more than 1 year",ok,"good and work life balance supportive
","need to take care of employee
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-09-09, Graduate Trainee,,Former Employee,"They need production , they dont care about employees","No pros in this company
","Bad shift timings , have to work ok saturdays and sundays
1 person found this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-09-09, Supply Chain Analyst,"Austin, TX","Current Employee, more than 5 years",Good Opportunities,"Career Advancement, Personal Growth, People
","Long hours, Need to maintain work life balance
Advice to Management
Continue to recognize and diversify workforce
Be the first to find this review helpful
Helpful
Share
Repor","Continue to recognize and diversify workforce
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Neutral
2020-09-08, Finance,Pune,Current Employee,Job,"Its a very good company
","i found no cons about Flex
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-09-08, Global Account Manager,"San Jose, CA","Former Employee, more than 8 years",So so,"Diversify culture, equal opportunities for all.
","Losing market share. No work life balance
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,Neutral,Disagree
2020-09-07, Technician,"Charlotte, NC","Former Employee, more than 10 years",Good start for recent Engineering Grads.,"Great Learning Experience. For Engineering students just out of school, it is a great learning experience. However do 3 years and move on. Possibly to one of the customers that Flex serves. You will have the degree and the experience, and somewhat familiar to the Flex customers culture.
","Minimum Growth Opportunities. Salary increases are abysmal to none at all over the years I worked there. They had bonus payouts, which in all the years I worked there, never paid out 100%. Most years didn't pay anything at all. 
When negotiating a salary, and they bring the bonus up, ask how many times they had a 100% payout in the last 3 to 5 years. 
 Much of the manufacturing has moved off-shore to ""low cost regions.""
Full disclosure, worked there from 2007 2014, they have since closed the site. No EE so I was sort of stuck there, until another opportunity presented itself.
Advice to Management
Avoid nepotism.
Be the first to find this review helpful
Helpful
Share
Repor","Avoid nepotism.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Neutral,Neutral
2020-09-07, Junior Engineer,Pune,"Current Employee, more than 1 year",Best organization to work.,"No.of policies.
Good culture.
Helping organization.
Latest Technology
","Good place to work so no cons.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-09-06, Senior Manager,"Tampines New Town,","Former Employee, more than 8 years",A place to learn the hardway,"Working Level communication is ok
","Too many conflicts of interest
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-09-06, Computer Repair Technician,"Memphis, TN","Former Employee, more than 3 years",A lot of promoting to individuals who are not qualified,"Money 
Overtime 
Time off
Great culture ( but only amongst other techs not management I feel bad for them)
","No room to grow
they lie about promotions and raises 
changing the schematics so u cant get a raise
changing schedules without notice 
stop pitting the temps against the direct hires its a horrible thing to do 
actually ""TRAIN"" the new hires , its a bunch of techs on that floor who have no idea of the process, safety, etc 
security is extremely unqualified ( learn some sensitivity training)
Advice to Management
Just hire actual managers and not techs whove been there for years to be ""managers""
Stop lying to the people that make you money on the production floor and maybe youd have no turn over rate at all
stop allowing gossiping, bullying. etc, 
actual care about the employees who have been there for years but are still in the same position at the same pay rate 
There are knowledgable techs that have quit due to the amount of unfairness shown at the MEMPHIS FACILITY
2 people found this review helpful
Helpful
Share
Repor","Just hire actual managers and not techs whove been there for years to be ""managers""
Stop lying to the people that make you money on the production floor and maybe youd have no turn over rate at all
stop allowing gossiping, bullying. etc, 
actual care about the employees who have been there for years but are still in the same position at the same pay rate 
There are knowledgable techs that have quit due to the amount of unfairness shown at the MEMPHIS FACILITY
2 people found this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Disagree
2020-09-04,Anonymous,,"Current Employee, more than 5 years",Good,"Good to learn for new
","Nice working with team and good ot provide
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-09-04, Buyer,Chen,"Current Employee, more than 1 year",Good management,"Good management and friendly work culture
","Low hike and nothing much cons
Advice to Management
Keep up the good work
Be the first to find this review helpful
Helpful
Share
Repor","Keep up the good work
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-09-04, Assistant Manager,Pune,Current Employee,Good company to work with,"Learning & growth opportunity in organisation
","Will post when i come accross
Advice to Management
Keep it up
Be the first to find this review helpful
Helpful
Share
Repor","Keep it up
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Agree
2020-09-04,Anonymous,,Former Employee,Anayst,"good company very good work culture
","no other cons with the company
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-09-03, Business Analysis Senior Analyst,Pune,"Current Employee, more than 1 year",Good work culture,"Systematic work & good work life balance
","Slow career growth & minimum opportunities
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Neutral,Agree
2020-09-03, Junior Engineer,Chennai,"Former Employee, more than 1 year",Nice company,"Nice place to work environment
","Ntg to share cons about company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Disagree
2020-09-03, Senior Analyst,Chennai,"Former Employee, more than 1 year",Good,"good friendly working enviroment and colleagues
","Less increments, thats all everything good
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-09-02, Senior Director,"San Jose, CA","Current Employee, more than 5 years",A Company in Transition,"Filled with great people who never give up
","Minimal diversity & inclusion in the upper ranks; too many lay-offs to feel secure or motivate the teams; salaries not commensurate with current market value.
Advice to Management
You are on the right path, but there is still a lot of work to do to build faith in the ranks. Retention of critical talent is a problem and morale needs a boost.
2 people found this review helpful
Helpful
Share
Repor","You are on the right path, but there is still a lot of work to do to build faith in the ranks. Retention of critical talent is a problem and morale needs a boost.
2 people found this review helpful
Helpful
Share
Repor",3.0,N/A,Agree,Neutral
2020-09-02, Hospitality,,Current Employee,Good company to work for a short time,"Flexibility in the hours of work
","Not good organization for scheduling timetibles
1 person found this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-08-31,Anonymous,,"Former Employee, more than 3 years",Culture needs to be improved,"Large, complex organization allows you to learn a lot. Plus, depending on your role, you get to travel to countries all over the world.
","Flex has been around since 1969 and a number of people have been there for several years. In my experience, these old timers were not always familiar with new developments in their field and they were not always open to new people with new ideas. Lots of new people do not last long. At Flex, it is more important to be liked than to be knowledgeable or talented. Also, they have great diversity in terms of nationality. But is still a very White male dominated culture despite the new female CE0.
1 person found this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2020-08-31, Talent Acquisition Manager,"Guadalajara, Jalisco, Jalisco","Current Employee, more than 3 years",Great company!,"Stability, career growth, team work
","None . . . .
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-30, Senior Director,,"Former Employee, more than 3 years","Nice pay, cool projects, incapable management","My pay was good and projects were really cool. I really enjoyed the job. I was sad leaving because the engineers I worked with was great.
","High management culture and capability was lacking. They didn't understand technology and where it is headed. There was too much politics and not enough substance, therefore they kept losing critical customer projects.
Advice to Management
Bring new management who understand future and not hold up in the glorious past.
1 person found this review helpful
Helpful
Share
Repor","Bring new management who understand future and not hold up in the glorious past.
1 person found this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2020-08-30, Production Planner,Pune,Current Employee,Great Workplace,"Great scope to get a platform to learn and develop
","Vertical Growth maybe slow as seen.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-08-30, Manufacturing Engineer,,"Current Employee, more than 3 years",Work environment,"Nice office. Employee free to go out especially at night shift. Authorize the any level of employee to stop the line whatever they feel quality risk.
","Lack of collaboration. No clear business strategies and also not see business growth plan.
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,Disagree
2020-08-29, Manufacturing Engineer,"Aguascalientes, Aguascalientes, Aguascalientes","Former Employee, more than 3 years",The salary is way too low,"It's a slow-paced working environment.
","The salary is quite low. Extra hours are not paid, and if there's an issue, with suppliers, products or with the operators, you're expected to put some extra hours (daily) to resolve them (which aren't paid). I was forced to use my vacation dates by the end of the year.
Advice to Management
Don't make your clients pay for the bar tab just because they're from the US.
Be the first to find this review helpful
Helpful
Share
Repor","Don't make your clients pay for the bar tab just because they're from the US.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,Agree,Neutral
2020-08-28, Junior Engineer,Pune,"Current Employee, more than 10 years",Best Place to Work,"there are number of facilities provided by company.Good workplace.all are helpul
","As per my experience there is no any cons.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
